The depths have been converted from SS-S410S times using 20 second
PREM and have been corrected for upper mantle velocity structure
using HMSL-S06, except with 6 degree blocks rather than 4 degress.
Please see Houser et al. (2008) Determination and analysis of long-wavelength transition zone structure using SS precursors, GJI, 174, 178-194. for details
 longitude  latitude  depth from average (km)  error (km)  average depth (km)
  96.9000015  45.7000008  1.92666626  3.53755188  410.48761
  102.800003  46.  1.13342285  4.43911743  410.48761
  111.5  46.7999992  5.96264648  3.33432007  410.48761
  117.199997  47.5  6.43423462  2.83396912  410.48761
  126.  48.2999992  7.55715942  2.00189209  410.48761
  132.100006  48.4000015  5.99172974  1.35733032  410.48761
  140.  48.2000008  8.44424438  1.88499451  410.48761
  147.  47.5999985  6.81878662  2.62809753  410.48761
  154.5  46.9000015 -2.75100708  2.36271667  410.48761
  161.300003  48. -2.05316162  1.87599182  410.48761
  169.5  47.4000015 -3.27297974  1.50491333  410.48761
  176.399994  47. -3.73544312  1.58798218  410.48761
  182.100006  42.5  1.10385132  2.00875854  410.48761
  190.199997  43.2999992 -0.944519043  2.64247131  410.48761
  196.800003  42.0999985  6.10992432  1.71214294  410.48761
  202.100006  41.5  7.4090271  1.68432617  410.48761
  208.800003  42.0999985  4.16403198  2.71029663  410.48761
  218.300003  43.5  0.54510498  17.5173798  410.48761
  225.800003  43.4000015 -1.03231812  3.19554138  410.48761
  229.600006  42.9000015  0.927642822  3.64804077  410.48761
  236.800003  42.4000015  5.04779053  3.92184448  410.48761
  242.899994  42.0999985 -1.55807495  6.98382568  410.48761
  252.5  44.2999992 -14.5155334  2.53259277  410.48761
  257.700012  43.2000008 -3.0118103  3.40223694  410.48761
  265.5  42.4000015  3.25061035  2.53225708  410.48761
  271.5  42.2999992  8.47402954  3.12760925  410.48761
  277.399994  43.0999985  10.5305176  2.86636353  410.48761
  282.5  44.5  7.11419678  18.3818054  410.48761
  300.  42.0999985  0.104888916  9.15206909  410.48761
  313.700012  43.9000015  16.8596802  18.02948  410.48761
  319.100006  44.0999985 -7.67953491  11.4949646  410.48761
  326.700012  43.7000008 -4.16778564  9.99310303  410.48761
  334.299988  42.7999992 -1.58746338  5.7118988  410.48761
  337.600006  42.5 -11.730957  14.0992737  410.48761
  345.200012  40.9000015  14.3893127  22.161377  410.48761
  353.399994  42.7000008 -20.2428284  26.7155762  410.48761
  358.700012  41.  4.07571411  23.0444946  410.48761
  15.3999996  42.5 -15.9905701  12.598526  410.48761
  19.6000004  43.2000008 -16.6858215  16.2081451  410.48761
  27.3999996  44.0999985 -6.51623535  18.127121  410.48761
  35.  42.4000015 -8.49819946  11.8146667  410.48761
  38.7999992  42.0999985 -7.45336914  22.0287018  410.48761
  48.9000015  42.7000008  11.3908081  7.34646606  410.48761
  51.7999992  43.7999992  13.4084167  5.07199097  410.48761
  63.7000008  41.7000008  6.81878662  10.0662384  410.48761
  67.3000031  41.5 -0.0422668457  13.0048218  410.48761
  76.5999985  41.5999985  0.0464172363  35.1137085  410.48761
  81.0999985  40.7000008  0.516204834  3.90786743  410.48761
  89.1999969  41.7000008  2.2208252  6.14544678  410.48761
  95.9000015  42.5  9.09494019  5.14143372  410.48761
  101.400002  43.5  3.5451355  5.19166565  410.48761
  107.5  44.2000008 -5.25933838  9.58953857  410.48761
  115.5  44.7000008  15.3703918  4.12870789  410.48761
  122.900002  41.7000008 -0.158477783  4.36645508  410.48761
  129.899994  42.5 -0.217590332  1.88671875  410.48761
  135.399994  43.2999992 -6.31610107  2.50726318  410.48761
  144.100006  42.2000008 -3.15701294  3.66046143  410.48761
  149.899994  42.5999985 -0.276031494  2.03196716  410.48761
  154.600006  43.2999992 -3.79290771  1.67437744  410.48761
  164.600006  42.5999985  5.93295288  3.18733215  410.48761
  170.699997  43.  1.07427979  1.29260254  410.48761
  175.600006  43.4000015 -4.62817383  1.5521698  410.48761
  182.  37.7000008  12.7252808  1.84117126  410.48761
  190.300003  37.2000008  6.28759766  1.85934448  410.48761
  196.  37.2999992  12.8740845  1.75205994  410.48761
  201.300003  38.  6.93707275  1.94929504  410.48761
  207.100006  36.9000015  2.57434082  2.26573181  410.48761
  212.899994  36.7000008  5.52032471  5.272995  410.48761
  222.5  37.  5.93295288  4.65553284  410.48761
  227.600006  36.7999992  6.46463013  2.30293274  410.48761
  234.600006  36.2000008  1.80957031  3.65429688  410.48761
  240.300003  36.2999992  9.8789978  7.30673218  410.48761
  244.899994  36.2000008  4.63552856  10.8744965  410.48761
  252.100006  36. -14.0695496  4.1844635  410.48761
  258.600006  36.5 -2.40270996  3.26664734  410.48761
  265.299988  38.2000008  6.13964844  3.88891602  410.48761
  271.600006  38.2999992  4.25238037  2.56382751  410.48761
  276.5  39.2000008  9.06515503  2.59686279  410.48761
  299.  38.0999985 -11.2290649  9.18115234  410.48761
  303.799988  37.7000008  1.86813354  13.3249817  410.48761
  307.5  37.0999985  6.25787354  6.51628113  410.48761
  324.  37.7999992  11.9834595  25.2244415  410.48761
  328.200012  37.0999985  6.67074585  34.2126923  410.48761
  336.100006  37.4000015 -7.87756348  5.5867157  410.48761
  340.5  36.9000015  0.956542969  8.79017639  410.48761
  346.  37.7000008  10.2932129  15.3226776  410.48761
  353.600006  37.4000015  5.19561768  19.8444977  410.48761
  0.5  38.5999985  0.369689941  29.2406311  410.48761
  6.80000019  37.7999992 -8.32852173  26.0531006  410.48761
  13.6000004  37.9000015 -10.5599976  8.96931458  410.48761
  19.2000008  38. -2.34481812  7.33924866  410.48761
  24.8999996  36.9000015 -8.49819946  13.7976532  410.48761
  32.  37.5 -22.9533691  24.0288849  410.48761
  39.2999992  37.2999992 -19.1598206  23.2672424  410.48761
  43.9000015  36.9000015 -14.0695496  14.4575043  410.48761
  51.7000008  36.4000015 -4.3984375  4.38751221  410.48761
  56.7000008  36.5999985 -9.00494385  5.56335449  410.48761
  64.  38.4000015  6.16934204  6.10263062  410.48761
  68.6999969  36.9000015  12.9338989  5.1293335  410.48761
  77.1999969  38.5  4.81228638  17.0541992  410.48761
  82.4000015  37.9000015 -0.100708008  3.20193481  410.48761
  86.5  38.2999992  2.2208252  6.75793457  410.48761
  94.5999985  39.0999985  2.27941895  25.7607422  410.48761
  98.9000015  38.7000008  29.1686096  13.7573395  410.48761
  107.5  36.2999992 -7.19778442  8.103302  410.48761
  114.900002  36.9000015  3.16235352  4.74909973  410.48761
  122.199997  38.  2.19122314  2.17642212  410.48761
  126.900002  37.7999992 -0.276031494  2.47064209  410.48761
  132.  37.4000015 -7.02761841  2.8956604  410.48761
  138.800003  38.0999985 -6.00283813  4.71722412  410.48761
  146.  38.7000008 -2.3734436  2.01795959  410.48761
  150.600006  39.7000008 -5.86038208  1.51397705  410.48761
  158.5  37.7000008  2.66253662  3.08955383  410.48761
  165.399994  37.9000015  6.96612549  2.06767273  410.48761
  169.800003  37.5999985  8.53292847  2.15153503  410.48761
  178.  37.7000008  13.0820923  2.13813782  410.48761
  181.300003  33.7000008  22.762085  2.51821899  410.48761
  190.300003  33.9000015  10.9463196  2.12625122  410.48761
  194.5  33.7999992  11.0046997  2.3936615  410.48761
  200.800003  32.5  17.6047363  2.07987976  410.48761
  206.399994  32.  13.6763306  2.64425659  410.48761
  211.  31.7000008  9.0062561  2.65533447  410.48761
  217.300003  31.8999996  10.1460876  5.29450989  410.48761
  225.100006  32.9000015  10.3528748  2.5105896  410.48761
  229.800003  32.9000015  11.3908081  1.86779785  410.48761
  235.600006  34.2999992  10.5014038  5.05915833  410.48761
  241.899994  35.2999992  11.5089111  16.3797607  410.48761
  247.800003  34.4000015  12.1620789  8.70942688  410.48761
  253.199997  32.7000008 -3.9949646  8.85153198  410.48761
  257.700012  34.2000008 -9.36917114  3.35113525  410.48761
  266.  33.5999985 -4.25418091  17.2843933  410.48761
  271.799988  33.7000008  2.24975586  7.68385315  410.48761
  278.200012  31.6000004 -10.0967712  4.80870056  410.48761
  282.5  30.6000004 -13.2341614  4.49565125  410.48761
  287.899994  31.2000008 -20.8982849  22.1846619  410.48761
  301.299988  30.8999996  9.03604126  12.916153  410.48761
  306.899994  32.4000015  6.31665039  12.8657227  410.48761
  312.899994  29.6000004  3.5741272  3.62185669  410.48761
  319.100006  30.3999996  13.7654419  12.3491974  410.48761
  324.100006  31.8999996  19.3656006  35.7495575  410.48761
  331.200012  31.  2.27941895  31.1196289  410.48761
  337.  33. -3.27297974  5.9364624  410.48761
  341.700012  33.7000008 -5.88912964  9.71446228  410.48761
  347.299988  31.7999992 -19.3264771  14.0895081  410.48761
  354.100006  31.3999996 -13.0958557  8.77999878  410.48761
  359.  31.1000004 -10.8667908  5.98329163  410.48761
  5.0999999  31.2999992 -22.1763306  14.384964  410.48761
  12.6000004  33. -18.3258362  13.4313812  410.48761
